200,200,174,144,128,108,108,108
200,200,192,186,174,162,156,142
400,400,392,360,332,324,324,324
200,200,182,182,182,182,182,182
400,400,400,362,328,310,302,302
200,200,200,200,200,200,200,200
400,400,394,360,342,328,328,328
200,200,200,200,200,200,200,200
400,400,400,378,346,322,316,316
200,200,200,200,200,200,200,200
400,400,400,376,340,326,326,326
200,200,200,200,200,200,166,152
400,400,400,400,400,400,378,378
200,200,200,208,244,266,266,266
400,400,400,362,332,320,320,320
200,200,200,200,218,224,224,224
400,400,400,360,340,326,326,326
200,200,208,236,258,272,272,272
200,200,200,200,200,200,200,200
